epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,531.026,1.69109,1.7447,1.0934,0.54801,0.22259,0.20284,0.1019,1.7109,1.35263,1.075,0.000331183,0.000331183,0.0672129
